cnum,x,y
7432,4004,5119
7433,4003,5119
7434,4003,5118
7435,4004,5118
7436,4004,5117
7437,4001,5117
7438,4001,5115
7439,3999,5115
7440,3999,5116
7441,3998,5116
7442,3998,5115
7443,3999,5115
7444,3999,5114
7445,4000,5114
7446,4000,5113
7447,3999,5113
7448,3999,5112
7449,3998,5112
7450,3998,5111
7451,3997,5111
7452,3997,5112
7453,3996,5112
7454,3996,5113
7455,3995,5113
7456,3995,5112
7457,3996,5112
7458,3996,5111
7459,3997,5111
7460,3997,5110
7461,3998,5110
7462,3998,5109
7463,3997,5109
7464,3997,5108
7465,3996,5108
7466,3996,5107
7467,3999,5107
7468,3999,5106
7469,3996,5106
7470,3996,5105
7471,3995,5105
7472,3995,5106
7473,3994,5106
7474,3994,5107
7475,3993,5107
7476,3993,5108
7477,3992,5108
7478,3992,5107
7479,3991,5107
7480,3991,5106
7481,3992,5106
7482,3992,5107
7483,3993,5107
7484,3993,5106
7485,3994,5106
7486,3994,5105
7487,3993,5105
7488,3993,5104
7489,3994,5104
7490,3994,5105
7491,3995,5105
7492,3995,5104
7493,3996,5104
7494,3996,5103
7495,3997,5103
7496,3997,5102
7497,3995,5102
7498,3995,5103
7499,3994,5103
7500,3994,5101
7501,3995,5101
7502,3995,5099
7503,3996,5099
7504,3996,5101
7505,3997,5101
7506,3997,5098
7507,3996,5098
7508,3996,5097
7509,3997,5097
7510,3997,5096
7511,3996,5096
7512,3996,5095
7513,3994,5095
7514,3994,5093
7515,3993,5093
7516,3993,5094
7517,3992,5094
7518,3992,5093
7519,3991,5093
7520,3991,5096
7521,3993,5096
7522,3993,5098
7523,3994,5098
7524,3994,5097
7525,3995,5097
7526,3995,5098
7527,3994,5098
7528,3994,5100
7529,3991,5100
7530,3991,5098
7531,3992,5098
7532,3992,5097
7533,3991,5097
7534,3991,5096
7535,3990,5096
7536,3990,5097
7537,3989,5097
7538,3989,5096
7539,3990,5096
7540,3990,5095
7541,3987,5095
7542,3987,5094
7543,3988,5094
7544,3988,5093
7545,3987,5093
7546,3987,5092
7547,3986,5092
7548,3986,5096
7549,3985,5096
7550,3985,5095
7551,3983,5095
7552,3983,5096
7553,3984,5096
7554,3984,5097
7555,3985,5097
7556,3985,5098
7557,3986,5098
7558,3986,5097
7559,3987,5097
7560,3987,5098
7561,3986,5098
7562,3986,5099
7563,3987,5099
7564,3987,5101
7565,3986,5101
7566,3986,5099
7567,3985,5099
7568,3985,5098
7569,3984,5098
7570,3984,5097
7571,3983,5097
7572,3983,5098
7573,3982,5098
7574,3982,5099
7575,3981,5099
7576,3981,5098
7577,3982,5098
7578,3982,5097
7579,3981,5097
7580,3981,5094
7581,3982,5094
7582,3982,5093
7583,3983,5093
7584,3983,5094
7585,3985,5094
7586,3985,5092
7587,3983,5092
7588,3983,5090
7589,3984,5090
7590,3984,5089
7591,3982,5089
7592,3982,5090
7593,3980,5090
7594,3980,5091
7595,3979,5091
7596,3979,5092
7597,3978,5092
7598,3978,5093
7599,3979,5093
7600,3979,5094
7601,3978,5094
7602,3978,5093
7603,3977,5093
7604,3977,5092
7605,3976,5092
7606,3976,5094
7607,3974,5094
7608,3974,5093
7609,3972,5093
7610,3972,5092
7611,3973,5092
7612,3973,5091
7613,3974,5091
7614,3974,5092
7615,3976,5092
7616,3976,5091
7617,3975,5091
7618,3975,5090
7619,3976,5090
7620,3976,5089
7621,3973,5089
7622,3973,5090
7623,3972,5090
7624,3972,5091
7625,3971,5091
7626,3971,5092
7627,3969,5092
7628,3969,5094
7629,3970,5094
7630,3970,5095
7631,3971,5095
7632,3971,5094
7633,3972,5094
7634,3972,5095
7635,3973,5095
7636,3973,5096
7637,3972,5096
7638,3972,5095
7639,3971,5095
7640,3971,5096
7641,3970,5096
7642,3970,5095
7643,3969,5095
7644,3969,5094
7645,3968,5094
7646,3968,5092
7647,3969,5092
7648,3969,5091
7649,3971,5091
7650,3971,5090
7651,3970,5090
7652,3970,5089
7653,3971,5089
7654,3971,5088
7655,3970,5088
7656,3970,5087
7657,3971,5087
7658,3971,5088
7659,3972,5088
7660,3972,5089
7661,3973,5089
7662,3973,5088
7663,3974,5088
7664,3974,5087
7665,3973,5087
7666,3973,5086
7667,3974,5086
7668,3974,5085
7669,3972,5085
7670,3972,5083
7671,3970,5083
7672,3970,5082
7673,3972,5082
7674,3972,5083
7675,3973,5083
7676,3973,5082
7677,3974,5082
7678,3974,5083
7679,3975,5083
7680,3975,5082
7681,3976,5082
7682,3976,5081
7683,3971,5081
7684,3971,5079
7685,3973,5079
7686,3973,5078
7687,3970,5078
7688,3970,5081
7689,3969,5081
7690,3969,5082
7691,3968,5082
7692,3968,5083
7693,3969,5083
7694,3969,5084
7695,3971,5084
7696,3971,5086
7697,3970,5086
7698,3970,5085
7699,3968,5085
7700,3968,5086
7701,3964,5086
7702,3964,5087
7703,3968,5087
7704,3968,5089
7705,3966,5089
7706,3966,5090
7707,3965,5090
7708,3965,5089
7709,3966,5089
7710,3966,5088
7711,3964,5088
7712,3964,5087
7713,3963,5087
7714,3963,5089
7715,3962,5089
7716,3962,5087
7717,3963,5087
7718,3963,5086
7719,3962,5086
7720,3962,5085
7721,3961,5085
7722,3961,5086
7723,3960,5086
7724,3960,5088
7725,3959,5088
7726,3959,5086
7727,3955,5086
7728,3955,5087
7729,3954,5087
7730,3954,5086
7731,3955,5086
7732,3955,5084
7733,3956,5084
7734,3956,5083
7735,3955,5083
7736,3955,5082
7737,3954,5082
7738,3954,5085
7739,3953,5085
7740,3953,5086
7741,3951,5086
7742,3951,5088
7743,3950,5088
7744,3950,5089
7745,3949,5089
7746,3949,5090
7747,3948,5090
7748,3948,5091
7749,3947,5091
7750,3947,5092
7751,3946,5092
7752,3946,5093
7753,3945,5093
7754,3945,5094
7755,3940,5094
7756,3940,5095
7757,3943,5095
7758,3943,5098
7759,3942,5098
7760,3942,5096
7761,3941,5096
7762,3941,5098
7763,3940,5098
7764,3940,5099
7765,3941,5099
7766,3941,5101
7767,3942,5101
7768,3942,5099
7769,3943,5099
7770,3943,5101
7771,3944,5101
7772,3944,5102
7773,3943,5102
7774,3943,5101
7775,3942,5101
7776,3942,5103
7777,3941,5103
7778,3941,5104
7779,3940,5104
7780,3940,5105
7781,3941,5105
7782,3941,5106
7783,3942,5106
7784,3942,5107
7785,3943,5107
7786,3943,5109
7787,3941,5109
7788,3941,5110
7789,3942,5110
7790,3942,5111
7791,3943,5111
7792,3943,5110
7793,3944,5110
7794,3944,5108
7795,3946,5108
7796,3946,5107
7797,3945,5107
7798,3945,5106
7799,3946,5106
7800,3946,5107
7801,3947,5107
7802,3947,5106
7803,3948,5106
7804,3948,5107
7805,3947,5107
7806,3947,5109
7807,3949,5109
7808,3949,5108
7809,3950,5108
7810,3950,5109
7811,3949,5109
7812,3949,5110
7813,3950,5110
7814,3950,5111
7815,3954,5111
7816,3954,5113
7817,3953,5113
7818,3953,5114
7819,3954,5114
7820,3954,5115
7821,3953,5115
7822,3953,5116
7823,3954,5116
7824,3954,5117
7825,3953,5117
7826,3953,5118
7827,3954,5118
7828,3954,5119
7829,3955,5119
7830,3955,5118
7831,3956,5118
7832,3956,5117
7833,3957,5117
7834,3957,5116
7835,3959,5116
7836,3959,5120
7837,3958,5120
7838,3958,5121
7839,3957,5121
7840,3957,5120
7841,3956,5120
7842,3956,5119
7843,3955,5119
7844,3955,5120
7845,3954,5120
7846,3954,5119
7847,3952,5119
7848,3952,5120
7849,3951,5120
7850,3951,5118
7851,3950,5118
7852,3950,5119
7853,3949,5119
7854,3949,5118
7855,3950,5118
7856,3950,5117
7857,3948,5117
7858,3948,5119
7859,3947,5119
7860,3947,5120
7861,3946,5120
7862,3946,5119
7863,3947,5119
7864,3947,5116
7865,3945,5116
7866,3945,5117
7867,3944,5117
7868,3944,5116
7869,3940,5116
7870,3940,5117
7871,3941,5117
7872,3941,5118
7873,3939,5118
7874,3939,5119
7875,3940,5119
7876,3940,5120
7877,3941,5120
7878,3941,5119
7879,3943,5119
7880,3943,5120
7881,3942,5120
7882,3942,5121
7883,3943,5121
7884,3943,5122
7885,3944,5122
7886,3944,5121
7887,3945,5121
7888,3945,5122
7889,3944,5122
7890,3944,5123
7891,3943,5123
7892,3943,5124
7893,3944,5124
7894,3944,5125
7895,3943,5125
7896,3943,5124
7897,3942,5124
7898,3942,5125
7899,3941,5125
7900,3941,5126
7901,3942,5126
7902,3942,5131
7903,3943,5131
7904,3943,5130
7905,3944,5130
7906,3944,5133
7907,3945,5133
7908,3945,5135
7909,3946,5135
7910,3946,5136
7911,3945,5136
7912,3945,5138
7913,3944,5138
7914,3944,5139
7915,3945,5139
7916,3945,5140
7917,3946,5140
7918,3946,5138
7919,3947,5138
7920,3947,5136
7921,3948,5136
7922,3948,5135
7923,3947,5135
7924,3947,5134
7925,3946,5134
7926,3946,5133
7927,3947,5133
7928,3947,5134
7929,3948,5134
7930,3948,5133
7931,3949,5133
7932,3949,5136
7933,3950,5136
7934,3950,5135
7935,3951,5135
7936,3951,5136
7937,3950,5136
7938,3950,5138
7939,3949,5138
7940,3949,5140
7941,3950,5140
7942,3950,5141
7943,3949,5141
7944,3949,5142
7945,3948,5142
7946,3948,5141
7947,3949,5141
7948,3949,5140
7949,3948,5140
7950,3948,5138
7951,3947,5138
7952,3947,5140
7953,3946,5140
7954,3946,5144
7955,3945,5144
7956,3945,5142
7957,3944,5142
7958,3944,5143
7959,3943,5143
7960,3943,5146
7961,3944,5146
7962,3944,5145
7963,3945,5145
7964,3945,5147
7965,3946,5147
7966,3946,5148
7967,3945,5148
7968,3945,5150
7969,3946,5150
7970,3946,5151
7971,3947,5151
7972,3947,5150
7973,3948,5150
7974,3948,5149
7975,3949,5149
7976,3949,5148
7977,3950,5148
7978,3950,5147
7979,3951,5147
7980,3951,5146
7981,3952,5146
7982,3952,5145
7983,3951,5145
7984,3951,5144
7985,3950,5144
7986,3950,5145
7987,3949,5145
7988,3949,5144
7989,3950,5144
7990,3950,5143
7991,3951,5143
7992,3951,5142
7993,3952,5142
7994,3952,5141
7995,3951,5141
7996,3951,5140
7997,3952,5140
7998,3952,5141
7999,3953,5141
8000,3953,5140
8001,3954,5140
8002,3954,5141
8003,3953,5141
8004,3953,5142
8005,3952,5142
8006,3952,5143
8007,3951,5143
8008,3951,5144
8009,3952,5144
8010,3952,5145
8011,3953,5145
8012,3953,5144
8013,3954,5144
8014,3954,5145
8015,3953,5145
8016,3953,5146
8017,3952,5146
8018,3952,5147
8019,3955,5147
8020,3955,5148
8021,3954,5148
8022,3954,5149
8023,3953,5149
8024,3953,5148
8025,3952,5148
8026,3952,5149
8027,3951,5149
8028,3951,5148
8029,3950,5148
8030,3950,5149
8031,3949,5149
8032,3949,5150
8033,3948,5150
8034,3948,5151
8035,3949,5151
8036,3949,5152
8037,3950,5152
8038,3950,5155
8039,3949,5155
8040,3949,5156
8041,3948,5156
8042,3948,5155
8043,3947,5155
8044,3947,5154
8045,3948,5154
8046,3948,5155
8047,3949,5155
8048,3949,5152
8049,3946,5152
8050,3946,5151
8051,3943,5151
8052,3943,5152
8053,3941,5152
8054,3941,5151
8055,3943,5151
8056,3943,5150
8057,3942,5150
8058,3942,5149
8059,3943,5149
8060,3943,5150
8061,3944,5150
8062,3944,5148
8063,3943,5148
8064,3943,5147
8065,3942,5147
8066,3942,5148
8067,3940,5148
8068,3940,5146
8069,3941,5146
8070,3941,5147
8071,3942,5147
8072,3942,5145
8073,3941,5145
8074,3941,5144
8075,3939,5144
8076,3939,5143
8077,3938,5143
8078,3938,5142
8079,3937,5142
8080,3937,5143
8081,3936,5143
8082,3936,5142
8083,3937,5142
8084,3937,5141
8085,3936,5141
8086,3936,5140
8087,3934,5140
8088,3934,5141
8089,3933,5141
8090,3933,5140
8091,3934,5140
8092,3934,5139
8093,3936,5139
8094,3936,5138
8095,3934,5138
8096,3934,5137
8097,3936,5137
8098,3936,5138
8099,3938,5138
8100,3938,5139
8101,3939,5139
8102,3939,5137
8103,3938,5137
8104,3938,5136
8105,3940,5136
8106,3940,5135
8107,3937,5135
8108,3937,5132
8109,3938,5132
8110,3938,5131
8111,3937,5131
8112,3937,5130
8113,3938,5130
8114,3938,5131
8115,3939,5131
8116,3939,5129
8117,3941,5129
8118,3941,5128
8119,3939,5128
8120,3939,5127
8121,3938,5127
8122,3938,5125
8123,3937,5125
8124,3937,5126
8125,3936,5126
8126,3936,5125
8127,3937,5125
8128,3937,5124
8129,3934,5124
8130,3934,5125
8131,3935,5125
8132,3935,5126
8133,3934,5126
8134,3934,5127
8135,3935,5127
8136,3935,5128
8137,3936,5128
8138,3936,5129
8139,3935,5129
8140,3935,5128
8141,3934,5128
8142,3934,5127
8143,3933,5127
8144,3933,5126
8145,3932,5126
8146,3932,5127
8147,3931,5127
8148,3931,5126
8149,3932,5126
8150,3932,5125
8151,3933,5125
8152,3933,5122
8153,3932,5122
8154,3932,5123
8155,3931,5123
8156,3931,5125
8157,3930,5125
8158,3930,5126
8159,3929,5126
8160,3929,5127
8161,3928,5127
8162,3928,5126
8163,3929,5126
8164,3929,5125
8165,3930,5125
8166,3930,5123
8167,3929,5123
8168,3929,5124
8169,3926,5124
8170,3926,5125
8171,3925,5125
8172,3925,5126
8173,3923,5126
8174,3923,5129
8175,3925,5129
8176,3925,5130
8177,3924,5130
8178,3924,5131
8179,3923,5131
8180,3923,5130
8181,3922,5130
8182,3922,5126
8183,3923,5126
8184,3923,5125
8185,3925,5125
8186,3925,5124
8187,3923,5124
8188,3923,5123
8189,3925,5123
8190,3925,5122
8191,3924,5122
8192,3924,5121
8193,3925,5121
8194,3925,5120
8195,3926,5120
8196,3926,5119
8197,3925,5119
8198,3925,5118
8199,3926,5118
8200,3926,5117
8201,3925,5117
8202,3925,5114
8203,3924,5114
8204,3924,5113
8205,3923,5113
8206,3923,5114
8207,3922,5114
8208,3922,5116
8209,3924,5116
8210,3924,5117
8211,3922,5117
8212,3922,5118
8213,3921,5118
8214,3921,5117
8215,3920,5117
8216,3920,5116
8217,3921,5116
8218,3921,5115
8219,3919,5115
8220,3919,5112
8221,3918,5112
8222,3918,5111
8223,3917,5111
8224,3917,5113
8225,3918,5113
8226,3918,5116
8227,3915,5116
8228,3915,5117
8229,3917,5117
8230,3917,5119
8231,3918,5119
8232,3918,5121
8233,3919,5121
8234,3919,5122
8235,3920,5122
8236,3920,5120
8237,3921,5120
8238,3921,5119
8239,3922,5119
8240,3922,5120
8241,3921,5120
8242,3921,5122
8243,3920,5122
8244,3920,5123
8245,3919,5123
8246,3919,5122
8247,3918,5122
8248,3918,5121
8249,3916,5121
8250,3916,5122
8251,3915,5122
8252,3915,5121
8253,3916,5121
8254,3916,5120
8255,3917,5120
8256,3917,5119
8257,3916,5119
8258,3916,5118
8259,3914,5118
8260,3914,5119
8261,3915,5119
8262,3915,5120
8263,3914,5120
8264,3914,5119
8265,3913,5119
8266,3913,5118
8267,3914,5118
8268,3914,5115
8269,3915,5115
8270,3915,5114
8271,3912,5114
8272,3912,5113
8273,3911,5113
8274,3911,5115
8275,3909,5115
8276,3909,5114
8277,3910,5114
8278,3910,5113
8279,3909,5113
8280,3909,5111
8281,3911,5111
8282,3911,5112
8283,3912,5112
8284,3912,5111
8285,3913,5111
8286,3913,5112
8287,3912,5112
8288,3912,5113
8289,3915,5113
8290,3915,5114
8291,3916,5114
8292,3916,5111
8293,3917,5111
8294,3917,5109
8295,3916,5109
8296,3916,5110
8297,3915,5110
8298,3915,5109
8299,3914,5109
8300,3914,5110
8301,3913,5110
8302,3913,5108
8303,3910,5108
8304,3910,5107
8305,3909,5107
8306,3909,5106
8307,3906,5106
8308,3906,5105
8309,3905,5105
8310,3905,5106
8311,3904,5106
8312,3904,5105
8313,3903,5105
8314,3903,5107
8315,3901,5107
8316,3901,5106
8317,3900,5106
8318,3900,5108
8319,3898,5108
8320,3898,5109
8321,3899,5109
8322,3899,5110
8323,3900,5110
8324,3900,5111
8325,3901,5111
8326,3901,5112
8327,3902,5112
8328,3902,5113
8329,3901,5113
8330,3901,5112
8331,3900,5112
8332,3900,5111
8333,3899,5111
8334,3899,5110
8335,3898,5110
8336,3898,5109
8337,3897,5109
8338,3897,5110
8339,3896,5110
8340,3896,5109
8341,3897,5109
8342,3897,5107
8343,3895,5107
8344,3895,5108
8345,3893,5108
8346,3893,5109
8347,3892,5109
8348,3892,5108
8349,3893,5108
8350,3893,5107
8351,3894,5107
8352,3894,5106
8353,3893,5106
8354,3893,5103
8355,3894,5103
8356,3894,5102
8357,3892,5102
8358,3892,5103
8359,3891,5103
8360,3891,5104
8361,3892,5104
8362,3892,5106
8363,3891,5106
8364,3891,5109
8365,3890,5109
8366,3890,5111
8367,3889,5111
8368,3889,5112
8369,3888,5112
8370,3888,5111
8371,3887,5111
8372,3887,5113
8373,3888,5113
8374,3888,5115
8375,3887,5115
8376,3887,5114
8377,3886,5114
8378,3886,5115
8379,3883,5115
8380,3883,5117
8381,3882,5117
8382,3882,5116
8383,3881,5116
8384,3881,5115
8385,3880,5115
8386,3880,5117
8387,3881,5117
8388,3881,5118
8389,3882,5118
8390,3882,5119
8391,3881,5119
8392,3881,5118
8393,3880,5118
8394,3880,5117
8395,3878,5117
8396,3878,5118
8397,3879,5118
8398,3879,5119
8399,3878,5119
8400,3878,5118
8401,3877,5118
8402,3877,5119
8403,3876,5119
8404,3876,5120
8405,3875,5120
8406,3875,5119
8407,3876,5119
8408,3876,5116
8409,3875,5116
8410,3875,5118
8411,3874,5118
8412,3874,5119
8413,3873,5119
8414,3873,5120
8415,3872,5120
8416,3872,5119
8417,3871,5119
8418,3871,5121
8419,3870,5121
8420,3870,5120
8421,3868,5120
8422,3868,5119
8423,3867,5119
8424,3867,5122
8425,3866,5122
8426,3866,5120
8427,3865,5120
8428,3865,5121
8429,3860,5121
8430,3860,5120
8431,3859,5120
8432,3859,5123
8433,3858,5123
8434,3858,5121
8435,3857,5121
8436,3857,5122
8437,3855,5122
8438,3855,5123
8439,3856,5123
8440,3856,5124
8441,3855,5124
8442,3855,5123
8443,3854,5123
8444,3854,5122
8445,3852,5122
8446,3852,5123
8447,3850,5123
8448,3850,5125
8449,3848,5125
8450,3848,5124
8451,3849,5124
8452,3849,5122
8453,3848,5122
8454,3848,5123
8455,3847,5123
8456,3847,5120
8457,3846,5120
8458,3846,5121
8459,3845,5121
8460,3845,5123
8461,3846,5123
8462,3846,5124
8463,3847,5124
8464,3847,5125
8465,3846,5125
8466,3846,5124
8467,3845,5124
8468,3845,5123
8469,3844,5123
8470,3844,5124
8471,3843,5124
8472,3843,5125
8473,3842,5125
8474,3842,5126
8475,3843,5126
8476,3843,5127
8477,3842,5127
8478,3842,5126
8479,3840,5126
8480,3840,5124
8481,3841,5124
8482,3841,5123
8483,3840,5123
8484,3840,5121
8485,3839,5121
8486,3839,5125
8487,3838,5125
8488,3838,5121
8489,3837,5121
8490,3837,5119
8491,3838,5119
8492,3838,5120
8493,3839,5120
8494,3839,5117
8495,3840,5117
8496,3840,5116
8497,3838,5116
8498,3838,5117
8499,3837,5117
8500,3837,5116
8501,3838,5116
8502,3838,5114
8503,3836,5114
8504,3836,5115
8505,3835,5115
8506,3835,5117
8507,3834,5117
8508,3834,5118
8509,3833,5118
8510,3833,5117
8511,3834,5117
8512,3834,5116
8513,3833,5116
8514,3833,5115
8515,3835,5115
8516,3835,5113
8517,3834,5113
8518,3834,5114
8519,3833,5114
8520,3833,5113
8521,3834,5113
8522,3834,5112
8523,3832,5112
8524,3832,5115
8525,3831,5115
8526,3831,5114
8527,3830,5114
8528,3830,5115
8529,3829,5115
8530,3829,5114
8531,3830,5114
8532,3830,5113
8533,3831,5113
8534,3831,5110
8535,3830,5110
8536,3830,5112
8537,3828,5112
8538,3828,5113
8539,3827,5113
8540,3827,5114
8541,3826,5114
8542,3826,5115
8543,3825,5115
8544,3825,5118
8545,3828,5118
8546,3828,5120
8547,3829,5120
8548,3829,5119
8549,3830,5119
8550,3830,5120
8551,3833,5120
8552,3833,5119
8553,3834,5119
8554,3834,5120
8555,3833,5120
8556,3833,5121
8557,3832,5121
8558,3832,5122
8559,3831,5122
8560,3831,5123
8561,3832,5123
8562,3832,5124
8563,3831,5124
8564,3831,5123
8565,3830,5123
8566,3830,5122
8567,3829,5122
8568,3829,5123
8569,3828,5123
8570,3828,5124
8571,3827,5124
8572,3827,5125
8573,3826,5125
8574,3826,5126
8575,3825,5126
8576,3825,5127
8577,3824,5127
8578,3824,5126
8579,3822,5126
8580,3822,5128
8581,3821,5128
8582,3821,5129
8583,3820,5129
8584,3820,5128
8585,3819,5128
8586,3819,5129
8587,3818,5129
8588,3818,5130
8589,3816,5130
8590,3816,5131
8591,3813,5131
8592,3813,5130
8593,3812,5130
8594,3812,5132
8595,3811,5132
8596,3811,5133
8597,3810,5133
8598,3810,5134
8599,3809,5134
8600,3809,5133
8601,3808,5133
8602,3808,5130
8603,3807,5130
8604,3807,5129
8605,3806,5129
8606,3806,5130
8607,3805,5130
8608,3805,5131
8609,3804,5131
8610,3804,5132
8611,3805,5132
8612,3805,5133
8613,3804,5133
8614,3804,5132
8615,3803,5132
8616,3803,5133
8617,3802,5133
8618,3802,5134
8619,3803,5134
8620,3803,5135
8621,3802,5135
8622,3802,5134
8623,3801,5134
8624,3801,5135
8625,3800,5135
8626,3800,5136
8627,3799,5136
8628,3799,5135
8629,3798,5135
8630,3798,5138
8631,3797,5138
8632,3797,5139
8633,3796,5139
8634,3796,5140
8635,3794,5140
8636,3794,5141
8637,3795,5141
8638,3795,5142
8639,3796,5142
8640,3796,5141
8641,3797,5141
8642,3797,5140
8643,3798,5140
8644,3798,5139
8645,3799,5139
8646,3799,5137
8647,3800,5137
8648,3800,5138
8649,3801,5138
8650,3801,5137
8651,3802,5137
8652,3802,5136
8653,3805,5136
8654,3805,5137
8655,3804,5137
8656,3804,5138
8657,3803,5138
8658,3803,5139
8659,3805,5139
8660,3805,5140
8661,3806,5140
8662,3806,5139
8663,3807,5139
8664,3807,5143
8665,3806,5143
8666,3806,5142
8667,3805,5142
8668,3805,5143
8669,3804,5143
8670,3804,5141
8671,3803,5141
8672,3803,5140
8673,3802,5140
8674,3802,5142
8675,3801,5142
8676,3801,5141
8677,3800,5141
8678,3800,5139
8679,3799,5139
8680,3799,5143
8681,3798,5143
8682,3798,5144
8683,3799,5144
8684,3799,5145
8685,3798,5145
8686,3798,5144
8687,3797,5144
8688,3797,5145
8689,3796,5145
8690,3796,5146
8691,3797,5146
8692,3797,5148
8693,3794,5148
8694,3794,5147
8695,3796,5147
8696,3796,5146
8697,3793,5146
8698,3793,5147
8699,3792,5147
8700,3792,5148
8701,3791,5148
8702,3791,5147
8703,3792,5147
8704,3792,5146
8705,3791,5146
8706,3791,5144
8707,3792,5144
8708,3792,5142
8709,3793,5142
8710,3793,5141
8711,3792,5141
8712,3792,5140
8713,3791,5140
8714,3791,5139
8715,3792,5139
8716,3792,5140
8717,3793,5140
8718,3793,5138
8719,3791,5138
8720,3791,5137
8721,3790,5137
8722,3790,5138
8723,3789,5138
8724,3789,5137
8725,3790,5137
8726,3790,5135
8727,3791,5135
8728,3791,5136
8729,3792,5136
8730,3792,5133
8731,3793,5133
8732,3793,5131
8733,3792,5131
8734,3792,5132
8735,3790,5132
8736,3790,5131
8737,3792,5131
8738,3792,5130
8739,3791,5130
8740,3791,5129
8741,3790,5129
8742,3790,5130
8743,3789,5130
8744,3789,5129
8745,3788,5129
8746,3788,5128
8747,3787,5128
8748,3787,5127
8749,3786,5127
8750,3786,5128
8751,3785,5128
8752,3785,5127
8753,3786,5127
8754,3786,5126
8755,3785,5126
8756,3785,5125
8757,3784,5125
8758,3784,5124
8759,3785,5124
8760,3785,5123
8761,3784,5123
8762,3784,5121
8763,3785,5121
8764,3785,5119
8765,3784,5119
8766,3784,5120
8767,3783,5120
8768,3783,5121
8769,3782,5121
8770,3782,5122
8771,3781,5122
8772,3781,5123
8773,3780,5123
8774,3780,5122
8775,3778,5122
8776,3778,5121
8777,3779,5121
8778,3779,5119
8779,3778,5119
8780,3778,5120
8781,3777,5120
8782,3777,5119
8783,3775,5119
8784,3775,5118
8785,3776,5118
8786,3776,5117
8787,3775,5117
8788,3775,5116
8789,3774,5116
8790,3774,5117
8791,3773,5117
8792,3773,5118
8793,3774,5118
8794,3774,5119
8795,3773,5119
8796,3773,5118
8797,3771,5118
8798,3771,5117
8799,3770,5117
8800,3770,5118
8801,3769,5118
8802,3769,5119
8803,3770,5119
8804,3770,5120
8805,3769,5120
8806,3769,5119
8807,3768,5119
8808,3768,5120
8809,3767,5120
8810,3767,5122
8811,3765,5122
8812,3765,5124
8813,3764,5124
8814,3764,5122
8815,3765,5122
8816,3765,5121
8817,3766,5121
8818,3766,5120
8819,3765,5120
8820,3765,5119
8821,3766,5119
8822,3766,5118
8823,3763,5118
8824,3763,5119
8825,3764,5119
8826,3764,5120
8827,3763,5120
8828,3763,5121
8829,3762,5121
8830,3762,5122
8831,3763,5122
8832,3763,5125
8833,3762,5125
8834,3762,5126
8835,3761,5126
8836,3761,5127
8837,3762,5127
8838,3762,5128
8839,3761,5128
8840,3761,5127
8841,3760,5127
8842,3760,5126
8843,3761,5126
8844,3761,5125
8845,3762,5125
8846,3762,5124
8847,3760,5124
8848,3760,5125
8849,3758,5125
8850,3758,5126
8851,3759,5126
8852,3759,5128
8853,3760,5128
8854,3760,5129
8855,3758,5129
8856,3758,5130
8857,3757,5130
8858,3757,5132
8859,3758,5132
8860,3758,5133
8861,3757,5133
8862,3757,5135
8863,3758,5135
8864,3758,5136
8865,3757,5136
8866,3757,5135
8867,3755,5135
8868,3755,5136
8869,3756,5136
8870,3756,5138
8871,3753,5138
8872,3753,5139
8873,3752,5139
8874,3752,5140
8875,3751,5140
8876,3751,5141
8877,3750,5141
